urdu_text,roman_text
سبھی کو خبر ہے سبھی جانتے ہیں,gala jis dam lipat kar khanjar e qatil se milta hai
وہ نادان انجان بھولے ہیں ایسے,ba zahir ba adab yuun hazrat e naseh se milta huun
کہ سب شیوۂ دشمنی جانتے ہیں,murid e khas jaise murshid e kamil se milta hai
نہیں جانتے اس کا انجام کیا ہے,misal e ganj e qarun ahl e hajat se nahin chhupta
وہ مرنا میرا دل لگی جانتے ہیں,jo hota hai sakhi khud dhund kar saail se milta hai
سمجھتا ہے تو داغؔ کو رند زاہد,javab is baat ka us shokh ko kya de sake koi
مگر رند اس کو ولی جانتے ہیں,jo dil le kar kahe kam bakht tu kis dil se milta hai
ملاتے ہو اسی کو خاک میں جو دل سے ملتا ہے,chhupae se koi chhupti hai apne dil ki betabi
مری جاں چاہنے والا بڑی مشکل سے ملتا ہے,ki har tar e nafas apna rag e bismil se milta hai
کہیں ہے عید کی شادی کہیں ماتم ہے مقتل میں,adam ki jo haqiqat hai vo puchho ahl e hasti se
کویی قاتل سے ملتا ہے کویی بسمل سے ملتا ہے,musafir ko to manzil ka pata manzil se milta hai
پس پردہ بھی لیلی ہاتھ رکھ لیتی ہے آنکھوں پر,ghazab hai 'dagh' ke dil se tumhara dil nahin milta
غبار ناتوان قیس جب محمل سے ملتا ہے,tumhara chand sa chehra mah e kamil se milta hai
بھرے ہیں تجھ میں وہ لاکھوں ہنر اے مجمع خوبی,na rava kahiye na saza kahiye
ملاقاتی ترا گویا بھری محفل سے ملتا ہے,kahiye kahiye mujhe bura kahiye
مجھے آتا ہے کیا کیا رشک وقت ذبح اس سے بھی,tujh ko bad ahd o bevafa kahiye
گلا جس دم لپٹ کر خنجر قاتل سے ملتا ہے,aise jhute ko aur kya kahiye
بظاہر با ادب یوں حضرت ناصح سے ملتا ہوں,dard dil ka na kahiye ya kahiye
مرید خاص جیسے مرشد کامل سے ملتا ہے,jab vo puchhe mizaj kya kahiye
مثال گنج قاروں اہل حاجت سے نہیں چھپتا,phir na rukiye jo muddaa kahiye
جو ہوتا ہے سخی خود ڈھونڈ کر سایل سے ملتا ہے,ek ke baad dusra kahiye
جواب اس بات کا اس شوخ کو کیا دے سکے کویی,aap ab mera munh na khulvaen
جو دل لے کر کہے کم بخت تو کس دل سے ملتا ہے,ye na kahiye ki muddaa kahiye
چھپایے سے کویی چھپتی ہے اپنے دل کی بیتابی,vo mujhe qatl kar ke kahte hain
کہ ہر تار نفس اپنا رگ بسمل سے ملتا ہے,manta hi na tha ye kya kahiye
عدم کی جو حقیقت ہے وہ پوچھو اہل ہستی سے,dil men rakhne ki baat hai gham e ishq
مسافر کو تو منزل کا پتا منزل سے ملتا ہے,is ko hargiz na barmala kahiye
غضب ہے داغؔ کے دل سے تمہارا دل نہیں ملتا,tujh ko achchha kaha hai kis kis ne
تمہارا چاند سا چہرہ مہ کامل سے ملتا ہے,kahne valon ko aur kya kahiye
ناروا کہیے ناسزا کہیے,vo bhi sun lenge ye kabhi na kabhi
کہیے کہیے مجھے برا کہیے,hal e dil sab se ja ba ja kahiye
تجھ کو بد عہد و بے وفا کہیے,mujh ko kahiye bura na ghair ke saath
ایسے جھوٹے کو اور کیا کہیے,jo ho kahna juda juda kahiye
درد دل کا نہ کہیے یا کہیے,intiha ishq ki khuda jaane
جب وہ پوچھے مزاج کیا کہیے,dam e akhir ko ibtida kahiye
پھر نہ رکیے جو مدعا کہیے,mere matlab se kya gharaz matlab
ایک کے بعد دوسرا کہیے,aap apna to muddaa kahiye
آپ اب میرا منہ نہ کھلواییں,aisi kashti ka dubna achchha
یہ نہ کہیے کہ مدعا کہیے,ki jo dushman ko nakhuda kahiye
وہ مجھے قتل کر کے کہتے ہیں,sabr furqat men aa hi jaata hai
مانتا ہی نہ تھا یہ کیا کہیے,par use der ashna kahiye
دل میں رکھنے کی بات ہے غم عشق,aa gai aap ko masihai
اس کو ہرگز نہ برملا کہیے,marne valon ko marhaba kahiye
تجھ کو اچھا کہا ہے کس کس نے,aap ka khair khvah mere siva
کہنے والوں کو اور کیا کہیے,hai koi aur dusra kahiye
وہ بھی سن لیں گے یہ کبھی نہ کبھی,haath rakh kar vo apne kanon par
حال دل سب سے جا بجا کہیے,mujh se kahte hain majra kahiye
مجھ کو کہیے برا نہ غیر کے ساتھ,hosh jaate rahe raqibon ke
جو ہو کہنا جدا جدا کہیے,'dagh' ko aur ba vafa kahiye
انتہا عشق کی خدا جانے,phire raah se vo yahan aate aate
دم آخر کو ابتدا کہیے,ajal mar rahi tu kahan aate aate
میرے مطلب سے کیا غرض مطلب,na jaana ki duniya se jaata hai koi
آپ اپنا تو مدعا کہیے,bahut der ki mehrban aate aate
ایسی کشتی کا ڈوبنا اچھا,suna hai ki aata hai sar nama bar ka
کہ جو دشمن کو ناخدا کہیے,kahan rah gaya armughan aate aate
صبر فرقت میں آ ہی جاتا ہے,yaqin hai ki ho jaae akhir ko sachchi
پر اسے دیر آشنا کہیے,mire munh men teri zaban aate aate
آ گیی آپ کو مسیحایی,sunane ke qabil jo thi baat un ko
مرنے والوں کو مرحبا کہیے,vahi rah gai darmiyan aate aate
آپ کا خیر خواہ میرے سوا,mujhe yaad karne se ye muddaa tha
ہے کویی اور دوسرا کہیے,nikal jaae dam hichkiyan aate aate
ہاتھ رکھ کر وہ اپنے کانوں پر,abhi sin hi kya hai jo bebakiyan hon
مجھ سے کہتے ہیں ماجرا کہیے,unhen aengi shokhiyan aate aate
ہوش جاتے رہے رقیبوں کے,kaleja mire munh ko aaega ik din
داغؔ کو اور با وفا کہیے,yunhi lab par ah o fughan aate aate
پھرے راہ سے وہ یہاں آتے آتے,chale aate hain dil men arman lakhon
اجل مر رہی تو کہاں آتے آتے,makan bhar gaya mehman aate aate
نہ جانا کہ دنیا سے جاتا ہے کویی,natija na nikla thake sab payami
بہت دیر کی مہرباں آتے آتے,vahan jaate jaate yahan aate aate
سنا ہے کہ آتا ہے سر نامہ بر کا,tumhara hi mushtaq e didar hoga
کہاں رہ گیا ارمغاں آتے آتے,gaya jaan se ik javan aate aate
یقیں ہے کہ ہو جایے آخر کو سچی,tiri aankh phirte hi kaisa phira hai
مرے منہ میں تیری زباں آتے آتے,miri raah par asman aate aate
سنانے کے قابل جو تھی بات ان کو,pada hai bada pech phir dil lagi men
وہی رہ گیی درمیاں آتے آتے,tabiat ruki hai jahan aate aate
مجھے یاد کرنے سے یہ مدعا تھا,mire ashiyan ke to the chaar tinke
نکل جایے دم ہچکیاں آتے آتے,chaman ud gaya andhiyan aate aate
ابھی سن ہی کیا ہے جو بیباکیاں ہوں,kisi ne kuchh un ko ubhara to hota
انہیں آییں گی شوخیاں آتے آتے,na aate na aate yahan aate aate
کلیجا مرے منہ کو آیے گا اک دن,qayamat bhi aati thi hamrah us ke
یوں ہی لب پر آہ و فغاں آتے آتے,magar rah gai ham inan aate aate
چلے آتے ہیں دل میں ارمان لاکھوں,bana hai hamesha ye dil baagh o sahra
مکاں بھر گیا میہماں آتے آتے,bahar aate aate khizan aate aate
نتیجہ نہ نکلا تھکے سب پیامی,nahin khel ai 'dagh' yaron se kah do
وہاں جاتے جاتے یہاں آتے آتے,ki aati hai urdu zaban aate aate
تمہارا ہی مشتاق دیدار ہوگا,ranj ki jab guftugu hone lagi
گیا جان سے اک جواں آتے آتے,aap se tum tum se tu hone lagi
تری آنکھ پھرتے ہی کیسا پھرا ہے,chahiye paigham bar donon taraf
مری راہ پر آسماں آتے آتے,lutf kya jab du ba du hone lagi
پڑا ہے بڑا پیچ پھر دل لگی میں,meri rusvai ki naubat aa gai
طبیعت رکی ہے جہاں آتے آتے,un ki shohrat ku ba ku hone lagi
مرے آشیاں کے تو تھے چار تنکے,hai tiri tasvir kitni be hijab
چمن اڑ گیا آندھیاں آتے آتے,har kisi ke ru ba ru hone lagi
کسی نے کچھ ان کو ابھارا تو ہوتا,ghair ke hote bhala ai sham e vasl
نہ آتے نہ آتے یہاں آتے آتے,kyuun hamare ru ba ru hone lagi
قیامت بھی آتی تھی ہم راہ اس کے,na ummidi badh gai hai is qadar
مگر رہ گیی ہم عناں آتے آتے,aarzu ki aarzu hone lagi
بنا ہے ہمیشہ یہ دل باغ و صحرا,ab ke mil kar dekhiye kya rang ho
بہار آتے آتے خزاں آتے آتے,phir hamari justuju hone lagi
نہیں کھیل اے داغؔ یاروں سے کہہ دو,'dagh' itrae hue phirte hain aaj
کہ آتی ہے اردو زباں آتے آتے,shayad un ki aabru hone lagi
رنج کی جب گفتگو ہونے لگی,saaf kab imtihan lete hain
آپ سے تم تم سے تو ہونے لگی,vo to dam de ke jaan lete hain
چاہییے پیغام بر دونوں طرف,yuun hai manzur khana virani
لطف کیا جب دو بہ دو ہونے لگی,mol mera makan lete hain
میری رسوایی کی نوبت آ گیی,tum taghaful karo raqibon se
ان کی شہرت کو بہ کو ہونے لگی,janne vaale jaan lete hain
ہے تری تصویر کتنی بے حجاب,phir na aana agar koi bheje
ہر کسی کے رو بہ رو ہونے لگی,nama bar se zaban lete hain
غیر کے ہوتے بھلا اے شام وصل,ab bhi gir pad ke zof se naale
کیوں ہمارے رو بہ رو ہونے لگی,satvan asman lete hain
نا امیدی بڑھ گیی ہے اس قدر,tere khanjar se bhi to ai qatil
آرزو کی آرزو ہونے لگی,nok ki nau javan lete hain
اب کے مل کر دیکھیے کیا رنگ ہو,apne bismil ka sar hai zaanu par
پھر ہماری جستجو ہونے لگی,kis mohabbat se jaan lete hain
داغؔ اترایے ہویے پھرتے ہیں آج,ye suna hai mire liye talvar
شاید ان کی آبرو ہونے لگی,ik mire mehrban lete hain
صاف کب امتحان لیتے ہیں,ye na kah ham se tere munh men khaak
وہ تو دم دے کے جان لیتے ہیں,is men teri zaban lete hain
یوں ہے منظور خانہ ویرانی,kaun jaata hai us gali men jise
مول میرا مکان لیتے ہیں,duur se pasban lete hain
تم تغافل کرو رقیبوں سے,manzil e shauq tai nahin hoti
جاننے والے جان لیتے ہیں,thekiyan na tavan lete hain
پھر نہ آنا اگر کویی بھیجے,kar guzarte hain ho buri ki bhali
نامہ بر سے زبان لیتے ہیں,dil men jo kuchh vo thaan lete hain
اب بھی گر پڑ کے ضعف سے نالے,vo jhagadte hain jab raqibon se
ساتواں آسمان لیتے ہیں,biich men mujh ko saan lete hain
تیرے خنجر سے بھی تو اے قاتل,zid har ik baat par nahin achchhi
نوک کی نوجوان لیتے ہیں,dost ki dost maan lete hain
اپنے بسمل کا سر ہے زانو پر,mustaid ho ke ye kaho to sahi
کس محبت سے جان لیتے ہیں,aaiye imtihan lete hain
یہ سنا ہے مرے لیے تلوار,'dagh' bhi hai ajiib sehr bayan
اک مرے مہربان لیتے ہیں,baat jis ki vo maan lete hain
یہ نہ کہہ ہم سے تیرے منہ میں خاک,saaz ye kina saz kya janen
اس میں تیری زبان لیتے ہیں,naaz vaale niyaz kya janen
کون جاتا ہے اس گلی میں جسے,shama ru aap go hue lekin
دور سے پاسبان لیتے ہیں,lutf e soz o gudaz kya janen
منزل شوق طے نہیں ہوتی,kab kisi dar ki jabha sai ki
ٹھیکیاں ناتوان لیتے ہیں,shaikh sahab namaz kya janen
کر گزرتے ہیں ہو بری کہ بھلی,jo rah e ishq men qadam rakkhen
دل میں جو کچھ وہ ٹھان لیتے ہیں,vo nasheb o faraz kya janen
وہ جھگڑتے ہیں جب رقیبوں سے,puchhiye mai kashon se lutf e sharab
بیچ میں مجھ کو سان لیتے ہیں,ye maza pak baz kya janen
ضد ہر اک بات پر نہیں اچھی,bale chitvan tiri ghazab ri nigah
دوست کی دوست مان لیتے ہیں,kya karenge ye naaz kya janen
مستعد ہو کے یہ کہو تو سہی,jin ko apni khabar nahin ab tak
آییے امتحان لیتے ہیں,vo mire dil ka raaz kya janen
داغؔ بھی ہے عجیب سحر بیاں,hazrat e khizr jab shahid na hon
بات جس کی وہ مان لیتے ہیں,lutf e umr e daraz kya janen
ساز یہ کینہ ساز کیا جانیں,jo guzarte hain 'dagh' par sadme
ناز والے نیاز کیا جانیں,aap banda navaz kya janen
شمع رو آپ گو ہویے لیکن,sab log jidhar vo hain udhar dekh rahe hain
لطف سوز و گداز کیا جانیں,ham dekhne valon ki nazar dekh rahe hain
کب کسی در کی جبہہ سایی کی,tevar tire ai rashk e qamar dekh rahe hain
شیخ صاحب نماز کیا جانیں,ham shaam se asar e sahar dekh rahe hain
جو رہ عشق میں قدم رکھیں,mera dil e gum gashta jo dhunda nahin milta
وہ نشیب و فراز کیا جانیں,vo apna dahan apni kamar dekh rahe hain
پوچھیے مے کشوں سے لطف شراب,koi to nikal aaega sarbaz e mohabbat
یہ مزا پاکباز کیا جانیں,dil dekh rahe hain vo jigar dekh rahe hain
بلے چتون تری غضب ری نگاہ,hai majma e aghyar ki hangama e mahshar
کیا کریں گے یہ ناز کیا جانیں,kya sair mire dida e tar dekh rahe hain
جن کو اپنی خبر نہیں اب تک,ab ai nigah e shauq na rah jaae tamanna
وہ مرے دل کا راز کیا جانیں,is vaqt udhar se vo idhar dekh rahe hain
حضرت خضر جب شہید نہ ہوں,har chand ki har roz ki ranjish hai qayamat
لطف عمر دراز کیا جانیں,ham koi din us ko bhi magar dekh rahe hain
جو گزرتے ہیں داغؔ پر صدمے,aamad hai kisi ki ki gaya koi idhar se
آپ بندہ نواز کیا جانیں,kyuun sab taraf e rahguzar dekh rahe hain
سب لوگ جدھر وہ ہیں ادھر دیکھ رہے ہیں,takrar tajalli ne tire jalve men kyuun ki
ہم دیکھنے والوں کی نظر دیکھ رہے ہیں,hairat zada sab ahl e nazar dekh rahe hain
تیور ترے اے رشک قمر دیکھ رہے ہیں,nairang hai ek ek tira diid ke qabil
ہم شام سے آثار سحر دیکھ رہے ہیں,ham ai falak e shobada gar dekh rahe hain
میرا دل گم گشتہ جو ڈھونڈا نہیں ملتا,kab tak hai tumhara sukhan e talkh gavara
وہ اپنا دہن اپنی کمر دیکھ رہے ہیں,is zahr men kitna hai asar dekh rahe hain
کویی تو نکل آیے گا سر باز محبت,kuchh dekh rahe hain dil e bismil ka tadapna
دل دیکھ رہے ہیں وہ جگر دیکھ رہے ہیں,kuchh ghaur se qatil ka hunar dekh rahe hain
ہے مجمع اغیار کہ ہنگامۂ محشر,ab tak to jo qismat ne dikhaya vahi dekha
کیا سیر مرے دیدۂ تر دیکھ رہے ہیں,ainda ho kya nafa o zarar dekh rahe hain
اب اے نگہ شوق نہ رہ جایے تمنا,pahle to suna karte the ashiq ki musibat
اس وقت ادھر سے وہ ادھر دیکھ رہے ہیں,ab aankh se vo aath pahar dekh rahe hain
ہر چند کہ ہر روز کی رنجش ہے قیامت,kyuun kufr hai didar e sanam hazrat e vaiz
ہم کویی دن اس کو بھی مگر دیکھ رہے ہیں,allah dikhata hai bashar dekh rahe hain
آمد ہے کسی کی کہ گیا کویی ادھر سے,khat ghair ka padhte the jo toka to vo bole
کیوں سب طرف راہ گزر دیکھ رہے ہیں,akhbar ka parcha hai khabar dekh rahe hain
تکرار تجلی نے ترے جلوے میں کیوں کی,padh padh ke vo dam karte hain kuchh haath par apne
حیرت زدہ سب اہل نظر دیکھ رہے ہیں,hans hans ke mire zakhm e jigar dekh rahe hain
نیرنگ ہے ایک ایک ترا دید کے قابل,main 'dagh' huun marta huun idhar dekhiye mujh ko
ہم اے فلک شعبدہ گر دیکھ رہے ہیں,munh pher ke ye aap kidhar dekh rahe hain
